fips,locality,year,tenure,age,estimate,moe
51683,Manassas city,2016,Owner,35 to 44,1578,235
51683,Manassas city,2016,Owner,45 to 54,1922,167
51683,Manassas city,2016,Owner,55 to 59,1000,151
51683,Manassas city,2016,Owner,60 to 64,805,157
51683,Manassas city,2016,Owner,65 to 74,818,97
51683,Manassas city,2016,Owner,75 to 84,420,87
51683,Manassas city,2016,Owner,85 and over,115,48
51683,Manassas city,2016,Renter,15 to 24,206,99
51683,Manassas city,2016,Renter,25 to 34,1352,251
51683,Manassas city,2016,Renter,35 to 44,1312,245
51683,Manassas city,2016,Renter,45 to 54,911,151
51683,Manassas city,2016,Renter,55 to 59,277,129
51683,Manassas city,2016,Renter,60 to 64,190,105
51683,Manassas city,2016,Renter,65 to 74,238,86
51683,Manassas city,2016,Renter,75 to 84,138,57
51683,Manassas city,2016,Renter,85 and over,79,48
51683,Manassas city,2017,Owner,15 to 24,58,41
51683,Manassas city,2017,Owner,25 to 34,1087,158
51683,Manassas city,2017,Owner,35 to 44,1541,239
51683,Manassas city,2017,Owner,45 to 54,1931,187
51683,Manassas city,2017,Owner,55 to 59,1172,169
51683,Manassas city,2017,Owner,60 to 64,822,150
51683,Manassas city,2017,Owner,65 to 74,884,129
51683,Manassas city,2017,Owner,75 to 84,385,72
51683,Manassas city,2017,Owner,85 and over,99,47
51683,Manassas city,2017,Renter,15 to 24,231,92
51683,Manassas city,2017,Renter,25 to 34,1136,216
51683,Manassas city,2017,Renter,35 to 44,1377,231
51683,Manassas city,2017,Renter,45 to 54,780,196
51683,Manassas city,2017,Renter,55 to 59,243,113
51683,Manassas city,2017,Renter,60 to 64,199,118
51683,Manassas city,2017,Renter,65 to 74,290,90
51683,Manassas city,2017,Renter,75 to 84,162,63
51683,Manassas city,2017,Renter,85 and over,143,67
51683,Manassas city,2018,Owner,15 to 24,77,57
51683,Manassas city,2018,Owner,25 to 34,1132,175
51683,Manassas city,2018,Owner,35 to 44,1593,190
51683,Manassas city,2018,Owner,45 to 54,1860,191
51683,Manassas city,2018,Owner,55 to 59,1198,160
51683,Manassas city,2018,Owner,60 to 64,930,169
51683,Manassas city,2018,Owner,65 to 74,949,126
51683,Manassas city,2018,Owner,75 to 84,467,87
51683,Manassas city,2018,Owner,85 and over,95,40
51683,Manassas city,2018,Renter,15 to 24,233,99
51683,Manassas city,2018,Renter,25 to 34,1083,226
51683,Manassas city,2018,Renter,35 to 44,1326,195
51683,Manassas city,2018,Renter,45 to 54,849,206
51683,Manassas city,2018,Renter,55 to 59,191,105
51683,Manassas city,2018,Renter,60 to 64,178,112
51683,Manassas city,2018,Renter,65 to 74,251,99
51683,Manassas city,2018,Renter,75 to 84,174,75
51683,Manassas city,2018,Renter,85 and over,163,73
51683,Manassas city,2019,Owner,15 to 24,76,55
51683,Manassas city,2019,Owner,25 to 34,1211,190
51683,Manassas city,2019,Owner,35 to 44,1619,214
51683,Manassas city,2019,Owner,45 to 54,1943,207
51683,Manassas city,2019,Owner,55 to 59,1117,169
51683,Manassas city,2019,Owner,60 to 64,967,193
51683,Manassas city,2019,Owner,65 to 74,1024,146
51683,Manassas city,2019,Owner,75 to 84,426,84
51683,Manassas city,2019,Owner,85 and over,147,77
51683,Manassas city,2019,Renter,15 to 24,255,103
51683,Manassas city,2019,Renter,25 to 34,971,200
51683,Manassas city,2019,Renter,35 to 44,1208,188
51683,Manassas city,2019,Renter,45 to 54,881,214
51683,Manassas city,2019,Renter,55 to 59,172,93
51683,Manassas city,2019,Renter,60 to 64,251,141
51683,Manassas city,2019,Renter,65 to 74,289,114
51683,Manassas city,2019,Renter,75 to 84,177,78
51683,Manassas city,2019,Renter,85 and over,164,63
51683,Manassas city,2020,Owner,15 to 24,97,75
51683,Manassas city,2020,Owner,25 to 34,1124,209
51683,Manassas city,2020,Owner,35 to 44,1732,255
51683,Manassas city,2020,Owner,45 to 54,2085,254
51683,Manassas city,2020,Owner,55 to 59,1142,205
51683,Manassas city,2020,Owner,60 to 64,1031,203
51683,Manassas city,2020,Owner,65 to 74,1272,163
51683,Manassas city,2020,Owner,75 to 84,414,113
51683,Manassas city,2020,Owner,85 and over,161,82
51683,Manassas city,2020,Renter,15 to 24,256,124
51683,Manassas city,2020,Renter,25 to 34,890,218
51683,Manassas city,2020,Renter,35 to 44,1117,201
51683,Manassas city,2020,Renter,45 to 54,665,160
51683,Manassas city,2020,Renter,55 to 59,160,111
51683,Manassas city,2020,Renter,60 to 64,294,156
51683,Manassas city,2020,Renter,65 to 74,262,113
51683,Manassas city,2020,Renter,75 to 84,182,72
51683,Manassas city,2020,Renter,85 and over,182,71
51683,Manassas city,2021,Owner,15 to 24,114,100
51683,Manassas city,2021,Owner,25 to 34,1227,244
51683,Manassas city,2021,Owner,35 to 44,1656,276
51683,Manassas city,2021,Owner,45 to 54,2192,290
51683,Manassas city,2021,Owner,55 to 59,1548,251
51683,Manassas city,2021,Owner,60 to 64,949,212
51683,Manassas city,2021,Owner,65 to 74,1351,175
51683,Manassas city,2021,Owner,75 to 84,388,119
51683,Manassas city,2021,Owner,85 and over,183,92
51683,Manassas city,2021,Renter,15 to 24,277,134
51683,Manassas city,2021,Renter,25 to 34,995,197
51683,Manassas city,2021,Renter,35 to 44,1078,211
51683,Manassas city,2021,Renter,45 to 54,658,198
51683,Manassas city,2021,Renter,55 to 59,112,73
51683,Manassas city,2021,Renter,60 to 64,199,86
51683,Manassas city,2021,Renter,65 to 74,280,106
51683,Manassas city,2021,Renter,75 to 84,174,89
51683,Manassas city,2021,Renter,85 and over,181,65
51685,Manassas Park city,2010,Owner,15 to 24,60,45
51685,Manassas Park city,2010,Owner,25 to 34,563,135
51685,Manassas Park city,2010,Owner,35 to 44,964,159
51685,Manassas Park city,2010,Owner,45 to 54,743,168
51685,Manassas Park city,2010,Owner,55 to 59,186,65
51685,Manassas Park city,2010,Owner,60 to 64,211,70
51685,Manassas Park city,2010,Owner,65 to 74,175,75
51685,Manassas Park city,2010,Owner,75 to 84,68,40
51685,Manassas Park city,2010,Owner,85 and over,23,20
51685,Manassas Park city,2010,Renter,15 to 24,31,38
51685,Manassas Park city,2010,Renter,25 to 34,447,131
51685,Manassas Park city,2010,Renter,35 to 44,333,133
51685,Manassas Park city,2010,Renter,45 to 54,139,70
51685,Manassas Park city,2010,Renter,55 to 59,34,32
51685,Manassas Park city,2010,Renter,60 to 64,77,55
51685,Manassas Park city,2010,Renter,65 to 74,64,32
51685,Manassas Park city,2010,Renter,75 to 84,75,49
51685,Manassas Park city,2010,Renter,85 and over,13,23
51685,Manassas Park city,2011,Owner,15 to 24,60,43
51685,Manassas Park city,2011,Owner,25 to 34,491,118
51685,Manassas Park city,2011,Owner,35 to 44,830,150
51685,Manassas Park city,2011,Owner,45 to 54,719,133
51685,Manassas Park city,2011,Owner,55 to 59,260,98
51685,Manassas Park city,2011,Owner,60 to 64,232,66
51685,Manassas Park city,2011,Owner,65 to 74,167,65
51685,Manassas Park city,2011,Owner,75 to 84,89,55
51685,Manassas Park city,2011,Owner,85 and over,19,19
51685,Manassas Park city,2011,Renter,15 to 24,21,28
51685,Manassas Park city,2011,Renter,25 to 34,528,151
51685,Manassas Park city,2011,Renter,35 to 44,316,103
51685,Manassas Park city,2011,Renter,45 to 54,187,85
51685,Manassas Park city,2011,Renter,55 to 59,37,33
51685,Manassas Park city,2011,Renter,60 to 64,71,62
51685,Manassas Park city,2011,Renter,65 to 74,69,70
51685,Manassas Park city,2011,Renter,75 to 84,129,92
51685,Manassas Park city,2011,Renter,85 and over,13,22
51685,Manassas Park city,2012,Owner,15 to 24,47,35
51685,Manassas Park city,2012,Owner,25 to 34,471,133
51685,Manassas Park city,2012,Owner,35 to 44,749,170
51685,Manassas Park city,2012,Owner,45 to 54,767,204
51685,Manassas Park city,2012,Owner,55 to 59,219,95
51685,Manassas Park city,2012,Owner,60 to 64,219,81
51685,Manassas Park city,2012,Owner,65 to 74,205,92
51685,Manassas Park city,2012,Owner,75 to 84,124,62
51685,Manassas Park city,2012,Owner,85 and over,15,22
51685,Manassas Park city,2012,Renter,15 to 24,17,21
51685,Manassas Park city,2012,Renter,25 to 34,576,173
51685,Manassas Park city,2012,Renter,35 to 44,418,148
51685,Manassas Park city,2012,Renter,45 to 54,196,88
51685,Manassas Park city,2012,Renter,55 to 59,25,27
51685,Manassas Park city,2012,Renter,60 to 64,56,42
51685,Manassas Park city,2012,Renter,65 to 74,104,60
51685,Manassas Park city,2012,Renter,75 to 84,56,50
51685,Manassas Park city,2012,Renter,85 and over,13,24
51685,Manassas Park city,2013,Owner,15 to 24,44,40
51685,Manassas Park city,2013,Owner,25 to 34,451,105
51685,Manassas Park city,2013,Owner,35 to 44,623,158
51685,Manassas Park city,2013,Owner,45 to 54,724,154
51685,Manassas Park city,2013,Owner,55 to 59,284,106
51685,Manassas Park city,2013,Owner,60 to 64,248,100
51685,Manassas Park city,2013,Owner,65 to 74,292,101
51685,Manassas Park city,2013,Owner,75 to 84,148,82
51685,Manassas Park city,2013,Owner,85 and over,11,16
51685,Manassas Park city,2013,Renter,15 to 24,21,30
51685,Manassas Park city,2013,Renter,25 to 34,636,161
51685,Manassas Park city,2013,Renter,35 to 44,411,158
51685,Manassas Park city,2013,Renter,45 to 54,244,106
51685,Manassas Park city,2013,Renter,55 to 59,24,36
51685,Manassas Park city,2013,Renter,60 to 64,86,66
51685,Manassas Park city,2013,Renter,65 to 74,109,78
51685,Manassas Park city,2013,Renter,75 to 84,69,80
51685,Manassas Park city,2013,Renter,85 and over,10,18
51685,Manassas Park city,2014,Owner,15 to 24,45,44
51685,Manassas Park city,2014,Owner,25 to 34,524,119
51685,Manassas Park city,2014,Owner,35 to 44,583,194
51685,Manassas Park city,2014,Owner,45 to 54,681,152
51685,Manassas Park city,2014,Owner,55 to 59,350,132
51685,Manassas Park city,2014,Owner,60 to 64,217,84
51685,Manassas Park city,2014,Owner,65 to 74,344,108
51685,Manassas Park city,2014,Owner,75 to 84,138,83
51685,Manassas Park city,2014,Owner,85 and over,11,16
51685,Manassas Park city,2014,Renter,15 to 24,33,33
51685,Manassas Park city,2014,Renter,25 to 34,644,140
51685,Manassas Park city,2014,Renter,35 to 44,384,148
51685,Manassas Park city,2014,Renter,45 to 54,287,130
51685,Manassas Park city,2014,Renter,55 to 59,22,32
51685,Manassas Park city,2014,Renter,60 to 64,87,67
51685,Manassas Park city,2014,Renter,65 to 74,115,87
51685,Manassas Park city,2014,Renter,75 to 84,61,73
51685,Manassas Park city,2014,Renter,85 and over,0,19
51685,Manassas Park city,2015,Owner,15 to 24,59,62
51685,Manassas Park city,2015,Owner,25 to 34,549,112
51685,Manassas Park city,2015,Owner,35 to 44,605,174
51685,Manassas Park city,2015,Owner,45 to 54,872,160
51685,Manassas Park city,2015,Owner,55 to 59,487,135
51685,Manassas Park city,2015,Owner,60 to 64,166,79
51685,Manassas Park city,2015,Owner,65 to 74,374,111
51685,Manassas Park city,2015,Owner,75 to 84,113,67
51685,Manassas Park city,2015,Owner,85 and over,21,25
51685,Manassas Park city,2015,Renter,15 to 24,25,32
51685,Manassas Park city,2015,Renter,25 to 34,497,146
51685,Manassas Park city,2015,Renter,35 to 44,389,96
51685,Manassas Park city,2015,Renter,45 to 54,252,113
51685,Manassas Park city,2015,Renter,55 to 59,35,40
51685,Manassas Park city,2015,Renter,60 to 64,106,71
51685,Manassas Park city,2015,Renter,65 to 74,124,107
51685,Manassas Park city,2015,Renter,75 to 84,49,63
51685,Manassas Park city,2015,Renter,85 and over,0,19
51685,Manassas Park city,2016,Owner,15 to 24,47,43
51685,Manassas Park city,2016,Owner,25 to 34,539,130
51685,Manassas Park city,2016,Owner,35 to 44,673,170
51685,Manassas Park city,2016,Owner,45 to 54,835,162
51685,Manassas Park city,2016,Owner,55 to 59,343,119
51685,Manassas Park city,2016,Owner,60 to 64,177,77
51685,Manassas Park city,2016,Owner,65 to 74,390,115
51685,Manassas Park city,2016,Owner,75 to 84,84,57
51685,Manassas Park city,2016,Owner,85 and over,24,30
51685,Manassas Park city,2016,Renter,15 to 24,40,42
51685,Manassas Park city,2016,Renter,25 to 34,510,177
51685,Manassas Park city,2016,Renter,35 to 44,375,144
51685,Manassas Park city,2016,Renter,45 to 54,270,121
51685,Manassas Park city,2016,Renter,55 to 59,113,74
51685,Manassas Park city,2016,Renter,60 to 64,145,87
51685,Manassas Park city,2016,Renter,65 to 74,106,69
51685,Manassas Park city,2016,Renter,75 to 84,59,63
51685,Manassas Park city,2016,Renter,85 and over,0,19
51685,Manassas Park city,2017,Owner,15 to 24,56,49
51685,Manassas Park city,2017,Owner,25 to 34,443,129
51685,Manassas Park city,2017,Owner,35 to 44,848,179
51685,Manassas Park city,2017,Owner,45 to 54,797,181
51685,Manassas Park city,2017,Owner,55 to 59,325,100
51685,Manassas Park city,2017,Owner,60 to 64,217,105
51685,Manassas Park city,2017,Owner,65 to 74,415,139
51685,Manassas Park city,2017,Owner,75 to 84,80,61
51685,Manassas Park city,2017,Owner,85 and over,43,39
51685,Manassas Park city,2017,Renter,15 to 24,81,54
51685,Manassas Park city,2017,Renter,25 to 34,483,138
51685,Manassas Park city,2017,Renter,35 to 44,318,115
51685,Manassas Park city,2017,Renter,45 to 54,293,132
51685,Manassas Park city,2017,Renter,55 to 59,91,77
51685,Manassas Park city,2017,Renter,60 to 64,108,70
51685,Manassas Park city,2017,Renter,65 to 74,78,73
51685,Manassas Park city,2017,Renter,75 to 84,102,82
51685,Manassas Park city,2017,Renter,85 and over,0,19
51685,Manassas Park city,2018,Owner,15 to 24,38,29
51685,Manassas Park city,2018,Owner,25 to 34,388,116
51685,Manassas Park city,2018,Owner,35 to 44,904,172
51685,Manassas Park city,2018,Owner,45 to 54,758,163
51685,Manassas Park city,2018,Owner,55 to 59,390,137
51685,Manassas Park city,2018,Owner,60 to 64,209,107
51685,Manassas Park city,2018,Owner,65 to 74,326,111
51685,Manassas Park city,2018,Owner,75 to 84,51,39
51685,Manassas Park city,2018,Owner,85 and over,34,34
51685,Manassas Park city,2018,Renter,15 to 24,126,86
51685,Manassas Park city,2018,Renter,25 to 34,485,117
51685,Manassas Park city,2018,Renter,35 to 44,342,129
51685,Manassas Park city,2018,Renter,45 to 54,309,113
51685,Manassas Park city,2018,Renter,55 to 59,92,71
51685,Manassas Park city,2018,Renter,60 to 64,64,58
51685,Manassas Park city,2018,Renter,65 to 74,58,49
51685,Manassas Park city,2018,Renter,75 to 84,92,71
51685,Manassas Park city,2018,Renter,85 and over,40,42
51685,Manassas Park city,2019,Owner,15 to 24,34,31
51685,Manassas Park city,2019,Owner,25 to 34,360,116
51685,Manassas Park city,2019,Owner,35 to 44,926,264
51685,Manassas Park city,2019,Owner,45 to 54,764,191
51685,Manassas Park city,2019,Owner,55 to 59,304,109
51685,Manassas Park city,2019,Owner,60 to 64,276,111
51685,Manassas Park city,2019,Owner,65 to 74,254,117
51685,Manassas Park city,2019,Owner,75 to 84,83,76
51685,Manassas Park city,2019,Owner,85 and over,58,44
51685,Manassas Park city,2019,Renter,15 to 24,90,63
51685,Manassas Park city,2019,Renter,25 to 34,483,144
51685,Manassas Park city,2019,Renter,35 to 44,342,150
51685,Manassas Park city,2019,Renter,45 to 54,294,140
51685,Manassas Park city,2019,Renter,55 to 59,154,94
51685,Manassas Park city,2019,Renter,60 to 64,54,49
51685,Manassas Park city,2019,Renter,65 to 74,24,30
51685,Manassas Park city,2019,Renter,75 to 84,88,105
51685,Manassas Park city,2019,Renter,85 and over,53,57
51685,Manassas Park city,2020,Owner,15 to 24,84,74
51685,Manassas Park city,2020,Owner,25 to 34,335,130
51685,Manassas Park city,2020,Owner,35 to 44,685,186
51685,Manassas Park city,2020,Owner,45 to 54,650,171
51685,Manassas Park city,2020,Owner,55 to 59,281,140
51685,Manassas Park city,2020,Owner,60 to 64,339,131
51685,Manassas Park city,2020,Owner,65 to 74,223,110
51685,Manassas Park city,2020,Owner,75 to 84,102,62
51685,Manassas Park city,2020,Owner,85 and over,91,69
51685,Manassas Park city,2020,Renter,15 to 24,79,55
51685,Manassas Park city,2020,Renter,25 to 34,408,135
51685,Manassas Park city,2020,Renter,35 to 44,577,224
51685,Manassas Park city,2020,Renter,45 to 54,348,149
51685,Manassas Park city,2020,Renter,55 to 59,116,74
51685,Manassas Park city,2020,Renter,60 to 64,86,70
51685,Manassas Park city,2020,Renter,65 to 74,12,20
51685,Manassas Park city,2020,Renter,75 to 84,119,102
51685,Manassas Park city,2020,Renter,85 and over,61,65
51685,Manassas Park city,2021,Owner,15 to 24,79,52
51685,Manassas Park city,2021,Owner,25 to 34,366,145
51685,Manassas Park city,2021,Owner,35 to 44,828,199
51685,Manassas Park city,2021,Owner,45 to 54,726,179
51685,Manassas Park city,2021,Owner,55 to 59,369,146
51685,Manassas Park city,2021,Owner,60 to 64,390,150
51685,Manassas Park city,2021,Owner,65 to 74,193,107
51685,Manassas Park city,2021,Owner,75 to 84,89,66
51685,Manassas Park city,2021,Owner,85 and over,125,77
51685,Manassas Park city,2021,Renter,15 to 24,161,92
51685,Manassas Park city,2021,Renter,25 to 34,475,142
51685,Manassas Park city,2021,Renter,35 to 44,646,317
51685,Manassas Park city,2021,Renter,45 to 54,314,175
51685,Manassas Park city,2021,Renter,55 to 59,175,142
51685,Manassas Park city,2021,Renter,60 to 64,61,48
51685,Manassas Park city,2021,Renter,65 to 74,17,31
51685,Manassas Park city,2021,Renter,75 to 84,56,54
51685,Manassas Park city,2021,Renter,85 and over,85,93
51690,Martinsville city,2010,Owner,15 to 24,33,32
51690,Martinsville city,2010,Owner,25 to 34,207,100
51690,Martinsville city,2010,Owner,35 to 44,544,99
51690,Martinsville city,2010,Owner,45 to 54,708,85
51690,Martinsville city,2010,Owner,55 to 59,312,88
51690,Martinsville city,2010,Owner,60 to 64,427,90
51690,Martinsville city,2010,Owner,65 to 74,590,91
51690,Martinsville city,2010,Owner,75 to 84,556,97
51690,Martinsville city,2010,Owner,85 and over,142,58
51690,Martinsville city,2010,Renter,15 to 24,202,95
51690,Martinsville city,2010,Renter,25 to 34,481,110
51690,Martinsville city,2010,Renter,35 to 44,562,131
51690,Martinsville city,2010,Renter,45 to 54,521,134
51690,Martinsville city,2010,Renter,55 to 59,164,78
51690,Martinsville city,2010,Renter,60 to 64,60,38
51690,Martinsville city,2010,Renter,65 to 74,212,89
51690,Martinsville city,2010,Renter,75 to 84,150,60
51690,Martinsville city,2010,Renter,85 and over,51,36
51690,Martinsville city,2011,Owner,15 to 24,34,33
51690,Martinsville city,2011,Owner,25 to 34,235,97
51690,Martinsville city,2011,Owner,35 to 44,501,97
51690,Martinsville city,2011,Owner,45 to 54,725,114
51690,Martinsville city,2011,Owner,55 to 59,273,90
51690,Martinsville city,2011,Owner,60 to 64,393,88
51690,Martinsville city,2011,Owner,65 to 74,590,103
51690,Martinsville city,2011,Owner,75 to 84,537,93
51690,Martinsville city,2011,Owner,85 and over,156,72
51690,Martinsville city,2011,Renter,15 to 24,230,92
51690,Martinsville city,2011,Renter,25 to 34,506,125
51690,Martinsville city,2011,Renter,35 to 44,552,141
51690,Martinsville city,2011,Renter,45 to 54,491,127
51690,Martinsville city,2011,Renter,55 to 59,194,80
51690,Martinsville city,2011,Renter,60 to 64,150,66
51690,Martinsville city,2011,Renter,65 to 74,200,81
51690,Martinsville city,2011,Renter,75 to 84,146,67
51690,Martinsville city,2011,Renter,85 and over,45,31
51690,Martinsville city,2012,Owner,15 to 24,43,40
51690,Martinsville city,2012,Owner,25 to 34,216,88
51690,Martinsville city,2012,Owner,35 to 44,463,98
51690,Martinsville city,2012,Owner,45 to 54,677,99
51690,Martinsville city,2012,Owner,55 to 59,303,71
51690,Martinsville city,2012,Owner,60 to 64,339,97
51690,Martinsville city,2012,Owner,65 to 74,637,103
51690,Martinsville city,2012,Owner,75 to 84,459,91
51690,Martinsville city,2012,Owner,85 and over,189,82
51690,Martinsville city,2012,Renter,15 to 24,210,97
51690,Martinsville city,2012,Renter,25 to 34,383,117
51690,Martinsville city,2012,Renter,35 to 44,552,177
51690,Martinsville city,2012,Renter,45 to 54,654,131
51690,Martinsville city,2012,Renter,55 to 59,280,90
51690,Martinsville city,2012,Renter,60 to 64,167,72
51690,Martinsville city,2012,Renter,65 to 74,163,63
51690,Martinsville city,2012,Renter,75 to 84,172,69
51690,Martinsville city,2012,Renter,85 and over,98,52
51690,Martinsville city,2013,Owner,15 to 24,45,41
51690,Martinsville city,2013,Owner,25 to 34,208,84
51690,Martinsville city,2013,Owner,35 to 44,396,91
51690,Martinsville city,2013,Owner,45 to 54,701,103
51690,Martinsville city,2013,Owner,55 to 59,252,76
51690,Martinsville city,2013,Owner,60 to 64,349,89
51690,Martinsville city,2013,Owner,65 to 74,620,133
51690,Martinsville city,2013,Owner,75 to 84,464,85
51690,Martinsville city,2013,Owner,85 and over,185,60
51690,Martinsville city,2013,Renter,15 to 24,195,100
51690,Martinsville city,2013,Renter,25 to 34,471,105
51690,Martinsville city,2013,Renter,35 to 44,467,112
51690,Martinsville city,2013,Renter,45 to 54,633,127
51690,Martinsville city,2013,Renter,55 to 59,306,97
51690,Martinsville city,2013,Renter,60 to 64,169,81
51690,Martinsville city,2013,Renter,65 to 74,272,94
51690,Martinsville city,2013,Renter,75 to 84,201,83
51690,Martinsville city,2013,Renter,85 and over,61,42
51690,Martinsville city,2014,Owner,15 to 24,0,19
51690,Martinsville city,2014,Owner,25 to 34,261,87
51690,Martinsville city,2014,Owner,35 to 44,303,96
51690,Martinsville city,2014,Owner,45 to 54,754,117
51690,Martinsville city,2014,Owner,55 to 59,237,70
51690,Martinsville city,2014,Owner,60 to 64,401,92
51690,Martinsville city,2014,Owner,65 to 74,649,118
51690,Martinsville city,2014,Owner,75 to 84,498,101
51690,Martinsville city,2014,Owner,85 and over,180,72
51690,Martinsville city,2014,Renter,15 to 24,221,105
51690,Martinsville city,2014,Renter,25 to 34,317,107
51690,Martinsville city,2014,Renter,35 to 44,551,142
51690,Martinsville city,2014,Renter,45 to 54,582,120
51690,Martinsville city,2014,Renter,55 to 59,258,83
51690,Martinsville city,2014,Renter,60 to 64,213,90
51690,Martinsville city,2014,Renter,65 to 74,263,87
51690,Martinsville city,2014,Renter,75 to 84,221,89
51690,Martinsville city,2014,Renter,85 and over,65,44
51690,Martinsville city,2015,Owner,15 to 24,0,19
51690,Martinsville city,2015,Owner,25 to 34,191,86
51690,Martinsville city,2015,Owner,35 to 44,343,83
51690,Martinsville city,2015,Owner,45 to 54,666,118
51690,Martinsville city,2015,Owner,55 to 59,274,71
51690,Martinsville city,2015,Owner,60 to 64,330,81
51690,Martinsville city,2015,Owner,65 to 74,648,97
51690,Martinsville city,2015,Owner,75 to 84,436,84
51690,Martinsville city,2015,Owner,85 and over,208,67
51690,Martinsville city,2015,Renter,15 to 24,221,91
51690,Martinsville city,2015,Renter,25 to 34,401,135
51690,Martinsville city,2015,Renter,35 to 44,530,121
51690,Martinsville city,2015,Renter,45 to 54,513,126
51690,Martinsville city,2015,Renter,55 to 59,246,79
51690,Martinsville city,2015,Renter,60 to 64,252,90
51690,Martinsville city,2015,Renter,65 to 74,287,93
51690,Martinsville city,2015,Renter,75 to 84,230,86
51690,Martinsville city,2015,Renter,85 and over,81,42
51690,Martinsville city,2016,Owner,15 to 24,11,19
51690,Martinsville city,2016,Owner,25 to 34,188,63
51690,Martinsville city,2016,Owner,35 to 44,298,86
51690,Martinsville city,2016,Owner,45 to 54,632,104
51690,Martinsville city,2016,Owner,55 to 59,287,75
51690,Martinsville city,2016,Owner,60 to 64,333,86
51690,Martinsville city,2016,Owner,65 to 74,639,103
51690,Martinsville city,2016,Owner,75 to 84,460,87
51690,Martinsville city,2016,Owner,85 and over,213,74
51690,Martinsville city,2016,Renter,15 to 24,211,83
51690,Martinsville city,2016,Renter,25 to 34,414,124
51690,Martinsville city,2016,Renter,35 to 44,537,130
51690,Martinsville city,2016,Renter,45 to 54,493,126
51690,Martinsville city,2016,Renter,55 to 59,230,69
51690,Martinsville city,2016,Renter,60 to 64,205,97
51690,Martinsville city,2016,Renter,65 to 74,301,90
51690,Martinsville city,2016,Renter,75 to 84,260,88
51690,Martinsville city,2016,Renter,85 and over,75,44
51690,Martinsville city,2017,Owner,15 to 24,14,21
51690,Martinsville city,2017,Owner,25 to 34,193,81
51690,Martinsville city,2017,Owner,35 to 44,305,118
51690,Martinsville city,2017,Owner,45 to 54,698,90
51690,Martinsville city,2017,Owner,55 to 59,294,68
51690,Martinsville city,2017,Owner,60 to 64,351,83
51690,Martinsville city,2017,Owner,65 to 74,664,87
51690,Martinsville city,2017,Owner,75 to 84,461,108
51690,Martinsville city,2017,Owner,85 and over,185,69
51690,Martinsville city,2017,Renter,15 to 24,236,100
51690,Martinsville city,2017,Renter,25 to 34,456,141
51690,Martinsville city,2017,Renter,35 to 44,574,138
51690,Martinsville city,2017,Renter,45 to 54,388,121
51690,Martinsville city,2017,Renter,55 to 59,230,82
51690,Martinsville city,2017,Renter,60 to 64,231,91
51690,Martinsville city,2017,Renter,65 to 74,252,69
51690,Martinsville city,2017,Renter,75 to 84,160,78
51690,Martinsville city,2017,Renter,85 and over,48,35
51690,Martinsville city,2018,Owner,15 to 24,41,30
51690,Martinsville city,2018,Owner,25 to 34,209,92
51690,Martinsville city,2018,Owner,35 to 44,342,104
51690,Martinsville city,2018,Owner,45 to 54,738,118
51690,Martinsville city,2018,Owner,55 to 59,355,83
51690,Martinsville city,2018,Owner,60 to 64,288,82
51690,Martinsville city,2018,Owner,65 to 74,713,89
51690,Martinsville city,2018,Owner,75 to 84,393,84
51690,Martinsville city,2018,Owner,85 and over,204,65
51690,Martinsville city,2018,Renter,15 to 24,232,94
51690,Martinsville city,2018,Renter,25 to 34,486,122
51690,Martinsville city,2018,Renter,35 to 44,500,158
51690,Martinsville city,2018,Renter,45 to 54,323,95
51690,Martinsville city,2018,Renter,55 to 59,187,91
51690,Martinsville city,2018,Renter,60 to 64,220,86
51690,Martinsville city,2018,Renter,65 to 74,219,62
51690,Martinsville city,2018,Renter,75 to 84,146,72
51690,Martinsville city,2018,Renter,85 and over,34,25
51690,Martinsville city,2019,Owner,15 to 24,59,59
51690,Martinsville city,2019,Owner,25 to 34,263,79
51690,Martinsville city,2019,Owner,35 to 44,270,101
51690,Martinsville city,2019,Owner,45 to 54,697,136
51690,Martinsville city,2019,Owner,55 to 59,312,60
51690,Martinsville city,2019,Owner,60 to 64,288,85
51690,Martinsville city,2019,Owner,65 to 74,663,79
51690,Martinsville city,2019,Owner,75 to 84,336,79
51690,Martinsville city,2019,Owner,85 and over,205,76
51690,Martinsville city,2019,Renter,15 to 24,274,94
51690,Martinsville city,2019,Renter,25 to 34,533,117
51690,Martinsville city,2019,Renter,35 to 44,432,145
51690,Martinsville city,2019,Renter,45 to 54,331,105
51690,Martinsville city,2019,Renter,55 to 59,226,97
51690,Martinsville city,2019,Renter,60 to 64,245,112
51690,Martinsville city,2019,Renter,65 to 74,238,73
51690,Martinsville city,2019,Renter,75 to 84,136,73
51690,Martinsville city,2019,Renter,85 and over,24,19
51690,Martinsville city,2020,Owner,15 to 24,71,56
51690,Martinsville city,2020,Owner,25 to 34,242,73
51690,Martinsville city,2020,Owner,35 to 44,367,177
51690,Martinsville city,2020,Owner,45 to 54,698,132
51690,Martinsville city,2020,Owner,55 to 59,286,81
51690,Martinsville city,2020,Owner,60 to 64,358,112
51690,Martinsville city,2020,Owner,65 to 74,648,92
51690,Martinsville city,2020,Owner,75 to 84,315,86
51690,Martinsville city,2020,Owner,85 and over,136,61
51690,Martinsville city,2020,Renter,15 to 24,298,99
51690,Martinsville city,2020,Renter,25 to 34,522,183
51690,Martinsville city,2020,Renter,35 to 44,417,136
